State_name,district_name,block_name,village_name,service_level
Telangana,Allapali,Mulakalapally,Mulakalapally,102.93
Telangana,Allapali,Seetharampuram,Seetharampuram,118.51
Telangana,Allapali,Mandalapalli,Mandalapalli,102.23
Telangana,Allapali,Tegada,Tegada,119.39
Telangana,Allapali,Sangam,Sangam,124.39
Telangana,Allapali,Lingapuram,Lingapuram,100.06
Telangana,Allapali,Gummdavally,Gummdavally,106.27
Telangana,Allapali,P.v. Puram,P.v. Puram,107.57
Telangana,Allapali,Regalla,Regalla,107.30
Telangana,Allapali,Mahadevapuram,Mahadevapuram,109.84
Telangana,Allapali,Ganeshpadu,Ganeshpadu,107.22
Telangana,Allapali,Koyyuru,Koyyuru,100.93
Telangana,Allapali,Meduvai,Meduvai,100.04
Telangana,Allapali,Kudunuru,Kudunuru,102.10
Telangana,Allapali,Ammagaripalli,Ammagaripalli,103.61
Telangana,Allapali,Pogallapalli,Pogallapalli,107.17
Telangana,Allapali,Gowravaram,Gowravaram,122.81
Telangana,Allapali,R.kothagudem,R.kothagudem,108.26
Telangana,Allapali,Yanambile,Yanambile,110.83
Telangana,Allapali,Rajupeta,Rajupeta,100.00
Telangana,Allapali,Telejerla,Telejerla,105.39
Telangana,Allapali,Mallaram,Mallaram,106.51
Telangana,Allapali,Paidigudem,Paidigudem,103.54
Telangana,Allapali,Nandipadu,Nandipadu,102.24
Telangana,Allapali,Regella,Regella,106.77
Telangana,Allapali,Ramaraopeta,Ramaraopeta,119.25
Telangana,Allapali,Keswapuram,Keswapuram,110.86
Telangana,Allapali,Kothapalli,Kothapalli,118.08
Telangana,Allapali,Gaddampalli,Gaddampalli,103.40
Telangana,Allapali,Kotha Maredubaka,Kotha Maredubaka,124.31
Telangana,Allapali,Mogallapalli,Mogallapalli,104.09
Telangana,Allapali,Atchuthapuram,Atchuthapuram,103.28
Telangana,Allapali,Annapureddypally,Annapureddypally,100.98
Telangana,Allapali,Gompalli,Gompalli,122.77
Telangana,Allapali,Yerraboru,Yerraboru,100.07
Telangana,Allapali,Chinthguppa,Chinthguppa,109.53
Telangana,Allapali,Chinamidicileru,Chinamidicileru,100.01
Telangana,Allapali,Machinenipeta,Machinenipeta,106.42
Telangana,Allapali,Ramanujapuram,Ramanujapuram,107.19
Telangana,Allapali,Bayyaram,Bayyaram,106.73
Telangana,Allapali,Karakgudem,Karakgudem,103.71
Telangana,Allapali,Mulakanapally,Mulakanapally,111.67
Telangana,Allapali,Mamakannu,Mamakannu,105.16
Telangana,Allapali,Julurpad,Julurpad,102.70
Telangana,Allapali,Sarekal,Sarekal,110.64
Telangana,Allapali,Vaddipeta,Vaddipeta,119.68
Telangana,Bayyaram,Fathepur,Fathepur,102.09
Telangana,Bayyaram,Mungimadugu,Mungimadugu,104.85
Telangana,Bayyaram,Chinthapally,Chinthapally,102.02
Telangana,Bayyaram,Chinnagudur,Chinnagudur,100.69
Telangana,Bayyaram,Ramanujapuram,Ramanujapuram,101.35
Telangana,Bayyaram,Dharmaram,Dharmaram,101.97
Telangana,Bayyaram,Kishtapur,Kishtapur,103.74
Telangana,Bayyaram,Gollacherla,Gollacherla,104.42
Telangana,Bayyaram,Dameravancha,Dameravancha,103.06
Telangana,Bayyaram,Madagudem,Madagudem,112.95
Telangana,Bayyaram,Redyala,Redyala,103.99
Telangana,Bayyaram,Mudupugal,Mudupugal,103.19
Telangana,Bayyaram,Rajanpally,Rajanpally,106.42
Telangana,Bayyaram,Jayyaram,Jayyaram,100.74
Telangana,Bayyaram,Macharla,Macharla,101.92
Telangana,Bayyaram,POCHARAM,POCHARAM,100.09
Telangana,Bayyaram,Buddaram,Buddaram,102.26
Telangana,Bayyaram,Uppala Padu,Uppala Padu,105.70
Telangana,Bayyaram,Velikatte,Velikatte,102.89
Telangana,Bayyaram,Sudhanpally,Sudhanpally,103.41
Telangana,Bayyaram,Gopallapuram,Gopallapuram,109.43
Telangana,Bayyaram,Sitanagaram,Sitanagaram,107.02
Telangana,Bayyaram,V.s.laxmipur,V.s.laxmipur,103.59
Telangana,Bayyaram,Dubbagudem,Dubbagudem,116.16
Telangana,Bayyaram,Ponugondla,Ponugondla,110.02
Telangana,Bayyaram,Chinnavangara,Chinnavangara,103.51
Telangana,Bayyaram,Peddanagaram,Peddanagaram,105.53
Telangana,Bayyaram,Chillamcherla,Chillamcherla,101.75
Telangana,Bayyaram,Polaram,Polaram,105.24
Telangana,Bayyaram,Dharma Puram,Dharma Puram,104.91
Telangana,Bayyaram,Chinthalapally,Chinthalapally,103.34
Telangana,Bayyaram,Thallaookal,Thallaookal,102.17
Telangana,Bayyaram,Chintagudem,Chintagudem,119.41
Telangana,Bayyaram,Narsimhulapet,Narsimhulapet,103.60
Telangana,Bayyaram,Jamasthanpur,Jamasthanpur,105.72
Telangana,Bayyaram,Parvathagiri,Parvathagiri,105.09
Telangana,Bayyaram,Agapeta,Agapeta,101.95
Telangana,Bayyaram,Pulluru,Pulluru,102.12
Telangana,Bayyaram,Kotha Peta,Kotha Peta,114.38
Telangana,Bayyaram,Anepuram,Anepuram,101.72
Telangana,Bayyaram,Thallasankeesa,Thallasankeesa,102.26
Telangana,Bayyaram,Mogililcherla,Mogililcherla,103.83
Telangana,Bayyaram,Chinna Yellapur,Chinna Yellapur,106.56
Telangana,Bayyaram,Thanamcherla,Thanamcherla,102.11
Telangana,Bayyaram,Uggampally,Uggampally,101.22
Telangana,Bayyaram,Veeraram,Veeraram,101.85
Telangana,Bayyaram,Ravirala,Ravirala,100.48
Telangana,Bayyaram,Doravari Vanipally,Doravari Vanipally,112.50
Telangana,Bayyaram,Kandikonda,Kandikonda,102.75
Telangana,Bayyaram,Rajulakothapally,Rajulakothapally,101.35
Telangana,Bayyaram,Singaram,Singaram,100.65
Telangana,Bayyaram,Ootla,Ootla,103.73
Telangana,Bayyaram,Reponi,Reponi,100.81
Telangana,Bayyaram,Gopalagiri,Gopalagiri,104.25
Telangana,Bayyaram,Gopala Puram,Gopala Puram,101.69
Telangana,Bayyaram,Gunnepalle,Gunnepalle,100.91
Telangana,Bayyaram,Vellubally,Vellubally,105.88
Telangana,Bayyaram,Veerampet,Veerampet,104.90
Telangana,Bayyaram,Kommanpally,Kommanpally,107.55
Telangana,Bayyaram,Narsimhulagudem,Narsimhulagudem,101.10
Telangana,Bayyaram,Gandham Palli,Gandham Palli,118.37
Telangana,Bayyaram,Mulkalapally,Mulkalapally,102.16
Telangana,Bayyaram,Routhugudem,Routhugudem,107.56
Telangana,Bayyaram,Peddavangara,Peddavangara,102.22
Telangana,Bayyaram,Alair,Alair,101.04
Telangana,Bayyaram,Kancharlagudem,Kancharlagudem,101.52
Telangana,Bayyaram,Narayanapur,Narayanapur,101.59
Telangana,Bayyaram,Gangaram,Gangaram,107.32
Telangana,Bayyaram,Edulapusapally,Edulapusapally,106.42
Telangana,Bayyaram,Singaram,Singaram,105.76
Telangana,Bayyaram,Katrenam,Katrenam,115.95
Telangana,Bayyaram,Kamaram,Kamaram,113.90
Telangana,Bayyaram,Ravigudem,Ravigudem,105.80
Telangana,Bayyaram,Gundamrajupally,Gundamrajupally,100.34
Telangana,Bayyaram,Gajulaghat,Gajulaghat,104.28
Telangana,Bayyaram,Vemunur,Vemunur,106.48
Telangana,Bayyaram,Kothaguda,Kothaguda,103.82
Telangana,Bayyaram,Haripiryala,Haripiryala,103.45
Telangana,Bayyaram,Arpanpally,Arpanpally,100.96
Telangana,Bayyaram,Nallela,Nallela,101.41
Telangana,Bayyaram,Maddivancha,Maddivancha,101.08
Telangana,Bayyaram,Matedu,Matedu,101.57
Telangana,Bayyaram,Mylaram Thanda,Mylaram Thanda,109.91
Telangana,Bayyaram,Burugupadu,Burugupadu,102.81
Telangana,Bayyaram,Bommakal,Bommakal,103.35
Telangana,Bayyaram,Vavilala,Vavilala,101.87
Telangana,Bayyaram,Gundepudi,Gundepudi,100.91
Telangana,Bayyaram,Veesampally,Veesampally,100.71
Telangana,Bayyaram,Venkata Puram,Venkata Puram,103.83
Telangana,Bayyaram,Kachikal,Kachikal,100.67
Telangana,Bayyaram,Jangiligonda,Jangiligonda,103.03
Telangana,Bayyaram,Amangal,Amangal,101.21
Telangana,Bayyaram,Bhupathipet,Bhupathipet,102.09
Telangana,Bayyaram,Bayyaram,Bayyaram,108.72
Telangana,Bayyaram,Kachana Palli,Kachana Palli,108.80
Telangana,Bayyaram,Kothapally,Kothapally,107.29
Telangana,Bayyaram,Gundam,Gundam,116.96
Telangana,Bayyaram,Beechrajpally,Beechrajpally,103.02
Telangana,Bayyaram,Rampur,Rampur,101.25
Telangana,Bayyaram,Khanapur,Khanapur,105.52
Telangana,Bayyaram,Chilkodu,Chilkodu,104.62
Telangana,Bayyaram,Morraigudem,Morraigudem,121.70
Telangana,Bayyaram,Komatipally,Komatipally,107.02
Telangana,Bayyaram,WADDEKOTHAPALLI,WADDEKOTHAPALLI,102.33
Telangana,Bayyaram,Narsinga Gudem,Narsinga Gudem,122.10
Telangana,Bayyaram,Irusulapuram,Irusulapuram,108.13
Telangana,Bayyaram,Yerrabelligudem,Yerrabelligudem,100.63
Telangana,Bayyaram,Jamandlapalli,Jamandlapalli,100.00
Telangana,Bayyaram,Maliala,Maliala,105.94
Telangana,Bayyaram,Kesamudram,Kesamudram,101.00
Telangana,Bayyaram,Pogallapally,Pogallapally,104.39
Telangana,Bayyaram,Boddugonda,Boddugonda,102.86
Telangana,Bayyaram,Perumandla Sankisa,Perumandla Sankisa,103.21
Telangana,Bayyaram,Jangalpally,Jangalpally,106.14
Telangana,Bayyaram,Chinnamupparam,Chinnamupparam,101.41
Telangana,Bayyaram,Kongaragidda,Kongaragidda,107.52
Telangana,Bayyaram,Ullepally,Ullepally,102.42
Telangana,Bayyaram,Ootai,Ootai,104.58
Telangana,Bayyaram,Ayyagaripalli,Ayyagaripalli,103.01
Telangana,Bayyaram,Kannegundla,Kannegundla,101.73
Telangana,Bayyaram,Laxmipur,Laxmipur,104.54
Telangana,Bayyaram,Mannegudem,Mannegudem,103.08
Telangana,Bayyaram,Chityala,Chityala,101.59
Telangana,Bayyaram,Munugalvedu,Munugalvedu,100.43
Telangana,Bayyaram,Galivari Gudem,Galivari Gudem,102.46
Telangana,Bayyaram,Burhanpur,Burhanpur,101.13
Telangana,Bayyaram,Polepally,Polepally,102.79
Telangana,Bayyaram,Nellikudur,Nellikudur,100.96
Telangana,Bayyaram,Sreeramgiri,Sreeramgiri,100.67
Telangana,Bayyaram,Ponugodu,Ponugodu,102.64
Telangana,Bayyaram,Karnagonddi,Karnagonddi,110.00
Telangana,Bayyaram,Mokalapally,Mokalapally,119.16
Telangana,Bayyaram,Nereda,Nereda,101.66
Telangana,Bayyaram,Ammapalem,Ammapalem,103.65
Telangana,Bayyaram,Inugurthy,Inugurthy,101.39
Telangana,Bayyaram,Vengapet,Vengapet,103.94
Telangana,Bayyaram,Kodisalamita,Kodisalamita,112.01
Telangana,Bayyaram,KORIPALLE,KORIPALLE,104.39
Telangana,Bayyaram,Pegaddapally,Pegaddapally,109.90
Telangana,Bayyaram,Seripuram,Seripuram,102.96
Telangana,Bayyaram,Karkala,Karkala,103.62
Telangana,Bayyaram,POCHAMPALLI,POCHAMPALLI,102.77
Telangana,Bayyaram,Abbaipalem,Abbaipalem,101.05
Telangana,Bayyaram,Modugulagudem,Modugulagudem,102.70
Telangana,Bayyaram,Purushothamaigudem,Purushothamaigudem,101.81
Telangana,Bayyaram,Kollapur,Kollapur,103.34
Telangana,Bayyaram,POCHARAM,POCHARAM,103.62
Telangana,Bayyaram,Thirumalapur,Thirumalapur,102.81
Telangana,Bayyaram,Bethole,Bethole,109.88
Telangana,Bayyaram,Durgaram,Durgaram,110.28
Telangana,Bayyaram,Korukondapally,Korukondapally,101.56
Telangana,Bayyaram,Momidigudem,Momidigudem,115.38
Telangana,Bayyaram,Vanthadupula,Vanthadupula,105.03
Telangana,Bayyaram,Mecharajpally,Mecharajpally,100.79
Telangana,Bayyaram,Gudarapally,Gudarapally,110.58
Telangana,Bayyaram,Mulkanoor,Mulkanoor,101.82
Telangana,Bayyaram,Peddamupparam,Peddamupparam,100.30
Telangana,Bayyaram,Neelampally,Neelampally,100.00
Telangana,Bayyaram,Ramchandrapuram,Ramchandrapuram,105.52
Telangana,Bayyaram,Brahmankothapally,Brahmankothapally,100.65
Telangana,Bayyaram,Nadiwada,Nadiwada,106.54
Telangana,Bayyaram,Matwada,Matwada,103.93
Telangana,Bayyaram,Chikataipalem,Chikataipalem,101.67
Telangana,Bayyaram,Yellampeta,Yellampeta,101.45
Telangana,Bayyaram,Thimmapur,Thimmapur,110.00
Telangana,Bayyaram,Kommavaram,Kommavaram,109.70
Telangana,Bayyaram,Ganjedu,Ganjedu,104.61
Telangana,Bayyaram,Kalwala,Kalwala,101.65
Telangana,Bayyaram,Gundenga,Gundenga,104.32
Telangana,Bayyaram,Nainala,Nainala,100.91
Telangana,Bayyaram,Govindapur,Govindapur,107.84
Telangana,Bayyaram,Puttalabhupathi,Puttalabhupathi,116.95
Telangana,Bayyaram,Madhavapur,Madhavapur,103.55
Telangana,Bayyaram,Bodlada,Bodlada,100.88
Telangana,Bayyaram,Kondanpally,Kondanpally,104.52
Telangana,Bayyaram,Rajole,Rajole,102.34
Telangana,Bayyaram,Danthalapalle,Danthalapalle,100.52
Telangana,Bayyaram,Thimmapur,Thimmapur,103.45
Telangana,Bayyaram,Mahamoodpatnam,Mahamoodpatnam,103.00
Telangana,Bayyaram,Intikanne,Intikanne,103.33
Telangana,Bayyaram,Rampuram,Rampuram,101.08
Telangana,Bayyaram,Gurthur,Gurthur,102.44
Telangana,Bayyaram,Bakallachinthapally,Bakallachinthapally,113.79
Telangana,Bayyaram,Edullapally,Edullapally,117.01
Telangana,Bayyaram,Kampalli,Kampalli,102.55
Telangana,Bayyaram,Madanapur,Madanapur,103.85
Telangana,Bayyaram,Peddavellapur,Peddavellapur,111.00
Telangana,Bayyaram,Kowsalyadevipally,Kowsalyadevipally,103.67
Telangana,Bayyaram,Karlai,Karlai,101.86
Telangana,Bayyaram,Motlatimapuram,Motlatimapuram,106.80
Telangana,Bayyaram,Bojjannapeta,Bojjannapeta,105.29
Telangana,Bayyaram,Upparigudem,Upparigudem,102.76
Telangana,Bayyaram,Dhansari,Dhansari,102.07
Telangana,Bayyaram,Apparajpally,Apparajpally,102.52
Telangana,Bayyaram,Jayapuram,Jayapuram,104.25
Telangana,Bayyaram,Kommulavancha,Kommulavancha,103.89
Telangana,Bayyaram,Thattupalli,Thattupalli,102.78
Telangana,Bayyaram,Neelavancha,Neelavancha,103.38
Telangana,Bayyaram,Yerravaram,Yerravaram,105.24
Telangana,Bayyaram,Annaram,Annaram,102.05
Telangana,Bayyaram,Ramavaram,Ramavaram,102.52
Telangana,Bayyaram,Madanthurthy,Madanthurthy,101.37
Telangana,Bayyaram,Beriwada,Beriwada,101.27
Telangana,Bayyaram,Kambala Palli,Kambala Palli,111.35
Telangana,Bayyaram,Pandem,Pandem,113.91
Telangana,Bayyaram,Nancharimadur,Nancharimadur,101.61
Telangana,Bayyaram,Jangavanigudem,Jangavanigudem,102.48
Telangana,Bayyaram,Edjerla,Edjerla,101.86
Telangana,Bayyaram,Korivi,Korivi,102.04
Telangana,Bayyaram,Ayodhyapur,Ayodhyapur,105.11
Telangana,Bayyaram,Thirmallagandi,Thirmallagandi,121.45
Telangana,Bayyaram,Musmi,Musmi,112.56
Telangana,Bayyaram,Thallapusapally,Thallapusapally,102.80
Telangana,Bayyaram,Upparapally,Upparapally,102.76
Telangana,Bayyaram,Uyyalawada,Uyyalawada,102.37
Telangana,Bayyaram,Govindapuram,Govindapuram,102.15
Telangana,Bayyaram,Bavurugonda,Bavurugonda,122.77
Telangana,Bayyaram,Keshavapatnam,Keshavapatnam,105.37
Telangana,Bayyaram,Enchagudem,Enchagudem,109.61
Telangana,Bayyaram,Gurimalla,Gurimalla,108.88
Telangana,Bayyaram,Katrepally,Katrepally,102.84
Telangana,Bayyaram,AUTHAPURAM,AUTHAPURAM,101.66
Telangana,Bayyaram,Kambalapalli,Kambalapalli,101.99
Telangana,Bayyaram,Eshwaragudem,Eshwaragudem,110.19
Telangana,Bayyaram,Vemulapally,Vemulapally,101.08
Telangana,Bayyaram,Ammapuram,Ammapuram,101.36
Telangana,Bayyaram,Balapala,Balapala,101.89
Telangana,Bayyaram,Rangappagudem,Rangappagudem,107.37
Telangana,Bayyaram,Teegalaveni,Teegalaveni,103.97
Telangana,Bayyaram,Marrigudem,Marrigudem,113.16
Telangana,Bayyaram,Rangapuram,Rangapuram,102.24
Telangana,Bayyaram,Vennaram,Vennaram,103.29
Telangana,Bayyaram,Komatlagudem,Komatlagudem,107.31
Telangana,Bayyaram,Lingagiri,Lingagiri,117.11
Telangana,Bayyaram,Bothavanigudem,Bothavanigudem,116.65
Telangana,Bayyaram,Ankannagudem,Ankannagudem,117.53
Telangana,Bayyaram,Cherlapalem,Cherlapalem,101.33
Telangana,Bayyaram,Gundrathimadugu,Gundrathimadugu,102.31
Telangana,Bayyaram,Mahadevamigudem,Mahadevamigudem,110.64
Telangana,Bayyaram,Ramaveram,Ramaveram,112.20
Telangana,Bayyaram,Jagathraopeta,Jagathraopeta,112.14
Telangana,Bayyaram,Neelakurthy,Neelakurthy,103.12
Telangana,Bayyaram,Bathulapally,Bathulapally,103.97
Telangana,Bayyaram,Sadireddipally,Sadireddipally,102.93
Telangana,Bayyaram,Adivairampet,Adivairampet,106.45
Telangana,Bayyaram,Kantaipalem,Kantaipalem,101.98
Telangana,Bayyaram,Chinnanagaram,Chinnanagaram,100.62
Telangana,Bayyaram,Gurralakunta,Gurralakunta,104.55
Telangana,Bayyaram,Chandragiri,Chandragiri,100.00
Telangana,Bayyaram,Penugonda,Penugonda,102.34
Telangana,Bayyaram,Gowraram,Gowraram,113.48
Telangana,Bayyaram,Madipally,Madipally,103.48
Telangana,Bayyaram,Venkatapuram,Venkatapuram,103.23
Telangana,Bayyaram,Seerole,Seerole,103.83
Telangana,Bayyaram,Datla,Datla,100.87
Telangana,Bayyaram,Konapur,Konapur,101.72
Telangana,Bayyaram,Somaram,Somaram,102.40
Telangana,Bayyaram,GANTLAKUNTA,GANTLAKUNTA,101.51
Telangana,Bayyaram,Bollepally,Bollepally,103.13
Telangana,Bayyaram,Gudur,Gudur,102.93
Telangana,Bayyaram,Garla,Garla,101.19
Telangana,Bayyaram,Naikpally,Naikpally,102.73
Telangana,Bayyaram,Giripuram,Giripuram,102.47
Telangana,Bayyaram,Thativarivempally,Thativarivempally,110.68
Telangana,Bayyaram,Kummarikuntla,Kummarikuntla,100.71
Telangana,Beerpur,Vittampet,Vittampet,101.37
Telangana,Beerpur,Gorrepally,Gorrepally,102.51
Telangana,Beerpur,Dammannapet,Dammannapet,100.97
Telangana,Beerpur,Morapalli,Morapalli,101.57
Telangana,Beerpur,Govindaram,Govindaram,101.34
Telangana,Beerpur,Thakkalapally,Thakkalapally,102.80
Telangana,Beerpur,Thungur,Thungur,101.31
Telangana,Beerpur,Sarangapur,Sarangapur,102.32
Telangana,Beerpur,Vasthapur,Vasthapur,110.74
Telangana,Beerpur,Vellulla,Vellulla,100.39
Telangana,Beerpur,Pasunur,Pasunur,101.24
Telangana,Beerpur,Machapur,Machapur,104.19
Telangana,Beerpur,Regunta,Regunta,100.73
Telangana,Beerpur,Jaina,Jaina,101.30
Telangana,Beerpur,Odded,Odded,104.74
Telangana,Beerpur,Somanpalli,Somanpalli,106.62
Telangana,Beerpur,Aggimalla,Aggimalla,101.12
Telangana,Beerpur,Pegadapally,Pegadapally,100.66
Telangana,Beerpur,Mannegudem,Mannegudem,100.41
Telangana,Beerpur,Chepyal,Chepyal,101.32
Telangana,Beerpur,Itkial,Itkial,100.87
Telangana,Beerpur,Lygalamarri,Lygalamarri,101.16
Telangana,Beerpur,Nagulapet,Nagulapet,101.62
Telangana,Beerpur,Venugumatla,Venugumatla,101.10
Telangana,Beerpur,Sthambampally,Sthambampally,101.14
Telangana,Beerpur,Raikal,Raikal,102.71
Telangana,Beerpur,Anthargom,Anthargom,101.85
Telangana,Beerpur,Kandlapalle,Kandlapalle,103.18
Telangana,Beerpur,Kondrikarla,Kondrikarla,101.25
Telangana,Beerpur,Maidpally,Maidpally,100.86
Telangana,Beerpur,Bheemaram,Bheemaram,101.51
Telangana,Beerpur,Anantharam,Anantharam,104.03
Telangana,Beerpur,Vempet,Vempet,100.43
Telangana,Beerpur,Gourapur,Gourapur,110.53
Telangana,Beerpur,Lingapur,Lingapur,100.71
Telangana,Beerpur,Thatipally,Thatipally,101.36
Telangana,Beerpur,Rayapatnam,Rayapatnam,100.35
Telangana,Beerpur,Nachupally,Nachupally,101.98
Telangana,Beerpur,Arevelly,Arevelly,100.77
Telangana,Beerpur,Tatlavai,Tatlavai,119.09
Telangana,Beerpur,Bandalingapur,Bandalingapur,101.08
Telangana,Beerpur,Chinnametpally,Chinnametpally,101.25
Telangana,Beerpur,Kolvai,Kolvai,103.14
Telangana,Beerpur,Kondapur,Kondapur,104.18
Telangana,Beerpur,Posanipet,Posanipet,100.77
Telangana,Beerpur,Raghavapatnam,Raghavapatnam,101.59
Telangana,Beerpur,Maddunur,Maddunur,100.61
Telangana,Beerpur,Cheggam,Cheggam,100.68
Telangana,Beerpur,Ambaripet,Ambaripet,101.20
Telangana,Beerpur,Athmakur,Athmakur,101.49
Telangana,Beerpur,Nagaram,Nagaram,102.34
Telangana,Beerpur,Gangapur,Gangapur,101.43
Telangana,Beerpur,Ganeshpally,Ganeshpally,111.48
Telangana,Beerpur,Polasa,Polasa,101.25
Telangana,Beerpur,Chandoli,Chandoli,101.39
Telangana,Beerpur,Shanabanda,Shanabanda,102.52
Telangana,Beerpur,Muthyampet,Muthyampet,101.50
Telangana,Beerpur,Joganpalli,Joganpalli,101.78
Telangana,Beerpur,Sirikonda,Sirikonda,100.43
Telangana,Beerpur,Kapparaopet,Kapparaopet,101.67
Telangana,Beerpur,Muthyampet,Muthyampet,100.85
Telangana,Beerpur,Kodimial,Kodimial,101.46
Telangana,Beerpur,Bheemrajpally,Bheemrajpally,103.64
Telangana,Beerpur,Kamalapur,Kamalapur,100.33
Telangana,Beerpur,Vallampally,Vallampally,100.91
Telangana,Beerpur,Komatikondapur,Komatikondapur,101.55
Telangana,Beerpur,Chelgal,Chelgal,101.12
Telangana,Beerpur,Israjpally,Israjpally,101.48
Telangana,Beerpur,Thakkallapally,Thakkallapally,101.19
Telangana,Beerpur,Thimmapoor,Thimmapoor,101.47
Telangana,Beerpur,Mangela,Mangela,101.57
Telangana,Beerpur,Muthunoor,Muthunoor,101.19
Telangana,Beerpur,Arpapalle,Arpapalle,101.47
Telangana,Beerpur,Paidimadugu,Paidimadugu,101.33
Telangana,Beerpur,Kathlapoor,Kathlapoor,100.86
Telangana,Beerpur,Jagadevpet,Jagadevpet,100.57
Telangana,Beerpur,Alipur,Alipur,101.15
Telangana,Beerpur,Devikonda,Devikonda,101.66
Telangana,Beerpur,Sarvapur,Sarvapur,101.11
Telangana,Beerpur,Padkal,Padkal,102.31
Telangana,Beerpur,Sangam,Sangam,102.43
Telangana,Beerpur,Ambaripet,Ambaripet,101.16
Telangana,Beerpur,Gumlapur,Gumlapur,102.40
Telangana,Beerpur,Jabithapur,Jabithapur,100.97
Telangana,Beerpur,Kammunoor,Kammunoor,105.73
Telangana,Beerpur,Dharmapuri,Dharmapuri,102.36
Telangana,Beerpur,Gullakota,Gullakota,100.53
Telangana,Beerpur,Sirpoor,Sirpoor,101.88
Telangana,Beerpur,Konapur,Konapur,101.34
Telangana,Beerpur,Gambeepur,Gambeepur,100.33
Telangana,Beerpur,Gundam Pally,Gundam Pally,100.64
Telangana,Beerpur,Suraram,Suraram,103.43
Telangana,Beerpur,Rajeshwar Raopet,Rajeshwar Raopet,100.76
Telangana,Beerpur,Rajaram,Rajaram,100.88
Telangana,Beerpur,Balvanthapur,Balvanthapur,102.77
Telangana,Beerpur,Athmakur,Athmakur,102.13
Telangana,Beerpur,Thummenala,Thummenala,102.03
Telangana,Beerpur,Shakapoor,Shakapoor,101.27
Telangana,Beerpur,Porandla,Porandla,102.95
Telangana,Beerpur,Ippapally,Ippapally,101.05
Telangana,Beerpur,Thimmapur,Thimmapur,101.71
Telangana,Beerpur,Nadikuda,Nadikuda,101.51
Telangana,Beerpur,Kandalapally,Kandalapally,105.53
Telangana,Beerpur,Thirumalapur,Thirumalapur,101.25
Telangana,Beerpur,Dharmaram,Dharmaram,101.84
Telangana,Beerpur,Veldurthy,Veldurthy,102.01
Telangana,Beerpur,Kishanraopet,Kishanraopet,100.86
Telangana,Beerpur,Myadampally,Myadampally,101.15
Telangana,Beerpur,Ootapally,Ootapally,100.98
Telangana,Beerpur,Rangasagar,Rangasagar,102.68
Telangana,Beerpur,Bhoopathipur,Bhoopathipur,100.67
Telangana,Beerpur,Kummaripalli,Kummaripalli,101.12
Telangana,Beerpur,Katkakunta,Katkakunta,100.62
Telangana,Beerpur,Shekalla,Shekalla,101.49
Telangana,Beerpur,Rampur,Rampur,102.39
Telangana,Beerpur,Kalleda,Kalleda,102.31
Telangana,Beerpur,Metlachittapur,Metlachittapur,101.32
Telangana,Beerpur,Thandrial,Thandrial,100.94
Telangana,Beerpur,Eradandi,Eradandi,100.76
Telangana,Beerpur,Dharmaram,Dharmaram,101.48
Telangana,Beerpur,Velgonda,Velgonda,100.52
Telangana,Beerpur,Namapur,Namapur,101.81
Telangana,Beerpur,Moglipet,Moglipet,100.74
Telangana,Beerpur,Sangam,Sangam,102.22
Telangana,Beerpur,Endapalli,Endapalli,100.67
Telangana,Beerpur,Madhapur,Madhapur,101.12
Telangana,Beerpur,Rangapet,Rangapet,101.85
Telangana,Beerpur,Sankenapally,Sankenapally,101.63
Telangana,Beerpur,Ramachandra Pur,Ramachandra Pur,102.79
Telangana,Beerpur,Godur,Godur,100.54
Telangana,Beerpur,Yamapur,Yamapur,101.51
Telangana,Beerpur,Obulapur,Obulapur,102.01
Telangana,Beerpur,Mothe,Mothe,100.86
Telangana,Beerpur,Chinthaloor,Chinthaloor,103.75
Telangana,Beerpur,Bardipur,Bardipur,101.21
Telangana,Beerpur,Narsimhunipet,Narsimhunipet,102.19
Telangana,Beerpur,Kallur,Kallur,102.52
Telangana,Beerpur,Habsipur,Habsipur,101.13
Telangana,Beerpur,Ramajipet,Ramajipet,101.11
Telangana,Beerpur,Nagunur,Nagunur,103.38
Telangana,Beerpur,Jaggasagar,Jaggasagar,101.13
